ultimaAtualizacaoCadastral,situacao,sequencialImovel,proprietarioPrincipal,natureza,inscricaoImobiliaria,enderecoImovelNomeLogradouro,enderecoImovelMunicipio,enderecoImovelEstado,enderecoImovelComplemento,enderecoImovelCodigoLogradouro,enderecoImovelCep,enderecoImovelBairro,enderecoCorrespondenciaNumero,enderecoCorrespondenciaNomeLogradouro,enderecoCorrespondenciaMunicipio,enderecoCorrespondenciaEstado,enderecoCorrespondenciaComplemento,enderecoCorrespondenciaCep,enderecoCorrespondenciaBairro,documentoProprietario,cepProprietario,topografiaLote,testadaPrincipalLote,testadaFicticiaLote,superficieLote,muradoLote,formatoLote,comCalcadaLote,areaLote,tipoEmpreendimentoMultipla,quantidadePavimentosMultipla,nomeSuperContemMultipla,nomeEdificacaoMultipla,areaTotalConstruidaMultipla,anoConstrucaoMultipla,tipoEstruturaSimples,tipoEmpreendimentoSimples,tipoConstrucaoSimples,padraoConstrucaoSimples,numeroHabiteseSimples,fracaoIdealSimples,estadoConservacaoSimples,dataCadastroPrefeituraSimples,coeficienteDepreciacao,areaTotalConstruidaSimples,valorVenal,valorAreaConstruidaM2,v0ValorTestadaFicticia,tipoAliquotaImposto,regimeTributacaoTLP,regimeTributacaoIPTU,patrimonio,aliquotaImposto,situacaoPavimentacao,distrito,setor,quadra,face,lote,sequencial,longitude,latitude
29/11/2015,Ativo,7729480,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0196-1,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 03 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 03 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729480,,
29/11/2015,Ativo,7729499,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0197-0,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 04 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 04 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729499,,
29/11/2015,Ativo,7729502,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0198-8,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 05 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 05 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729502,,
29/11/2015,Ativo,7729510,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0199-6,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 06 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 06 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729510,,
29/11/2015,Ativo,7729529,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0200-3,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 07 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 07 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729529,,
29/11/2015,Ativo,7729537,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0201-1,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 08 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 08 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729537,,
29/11/2015,Ativo,7729545,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0202-0,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 101 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 101 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729545,,
29/11/2015,Ativo,7729553,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0203-8,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 102 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 102 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729553,,
29/11/2015,Ativo,7729561,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0204-6,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 103 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 103 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729561,,
29/11/2015,Ativo,7729570,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0205-4,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 104 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 104 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729570,,
29/11/2015,Ativo,7729588,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0206-2,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 105 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 105 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729588,,
29/11/2015,Ativo,7729596,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0207-0,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 106 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 106 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729596,,
29/11/2015,Ativo,7729600,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0208-9,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 107 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 107 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729600,,
29/11/2015,Ativo,7729618,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0209-7,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 108 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 108 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729618,,
29/11/2015,Ativo,7729626,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0210-0,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 201 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 201 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729626,,
29/11/2015,Ativo,7729634,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0211-9,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 202 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 202 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729634,,
29/11/2015,Ativo,7729642,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0212-7,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 203 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 203 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729642,,
29/11/2015,Ativo,7729650,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0213-5,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 204 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 204 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729650,,
29/11/2015,Ativo,7729669,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0214-3,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 205 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 205 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729669,,
29/11/2015,Ativo,7729677,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0215-1,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 206 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 206 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729677,,
29/11/2015,Ativo,7729685,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0216-0,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 207 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 207 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729685,,
29/11/2015,Ativo,7729693,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0217-8,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 208 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 208 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028314,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729693,,
29/11/2015,Ativo,7729707,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0218-6,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 301 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 301 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028414,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729707,,
29/11/2015,Ativo,7729715,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0219-4,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 302 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 302 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028414,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729715,,
29/11/2015,Ativo,7729723,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0220-8,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 303 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 303 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028414,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729723,,
29/11/2015,Ativo,7729731,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0221-6,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 304 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 304 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028414,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729731,,
29/11/2015,Ativo,7729740,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0222-4,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 305 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 305 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028414,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729740,,
29/11/2015,Ativo,7729758,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0223-2,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 306 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 306 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028414,0.00282,Bom,13/04/2015,1.0,47.53,17600.80,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729758,,
29/11/2015,Ativo,7729766,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0224-0,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 307 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 307 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028414,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729766,,
29/11/2015,Ativo,7729774,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0225-9,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 308 BLOCO 07,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 308 BLOCO 07,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  07,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028414,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729774,,
29/11/2015,Ativo,7729782,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0226-7,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 01 BLOCO 08,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 01 BLOCO 08,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  08,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028514,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729782,,
29/11/2015,Ativo,7729790,MUNICIPIO DO RECIFE,Predial,6.1805.138.02.0503.0227-5,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 02 BLOCO 08,50091,51160210,BOA VIAGEM,604,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,RECIFE,PE,APTO 02 BLOCO 08,51160210,BOA VIAGEM,10.565.000/0001-92,50030230,Plana,Plana,250.00,Seca,Sim,Irregular,Sim,15000.00,Edifício Residencial,4,HABITACIONAL  VIA  MANGUE  III,BLOCO  08,1528.08,2014,Concreto,Apartamento,Apartamento <= 4 Pavimentos,Simples,760028514,0.00285,Bom,13/04/2015,1.0,47.97,17764.46,359.22,560.72,Normal,Normal,Normal,Particular,0.0060,Pavimentado,6,1805,138,2,503,7729790,,
